,equity
1451,10061.08613221532
1452,10061.08613221532
1453,10061.08613221532
1454,10061.08613221532
1455,10061.08613221532
1456,10061.08613221532
1457,10061.08613221532
1458,10061.08613221532
1459,10061.08613221532
1460,10061.08613221532
1461,10061.08613221532
1462,10061.08613221532
1463,10061.08613221532
1464,10061.08613221532
1465,10061.08613221532
1466,10061.08613221532
1467,10061.08613221532
1468,10061.08613221532
1469,10061.08613221532
1470,10061.08613221532
1471,10061.08613221532
1472,10061.08613221532
1473,10061.08613221532
1474,10061.08613221532
1475,10061.08613221532
1476,10061.08613221532
1477,10061.08613221532
1478,10061.08613221532
1479,10061.08613221532
1480,10061.08613221532
1481,10061.08613221532
1482,10061.08613221532
1483,10061.08613221532
1484,10061.08613221532
1485,10061.08613221532
1486,10061.08613221532
1487,10061.08613221532
1488,10061.08613221532
1489,10061.08613221532
1490,10061.08613221532
1491,10061.08613221532
1492,10061.08613221532
1493,10061.08613221532
1494,10061.08613221532
1495,10061.08613221532
1496,10061.08613221532
1497,10061.08613221532
1498,10060.870752877692
1499,10062.457102024156
1500,10064.507559189007
1501,10067.247193478155
1502,10069.11293875609
1503,10066.3251862443
1504,10066.722549631282
1505,10068.709366566187
1506,10069.395439289023
1507,10070.539411227322
1508,10067.532798412547
1509,10067.003497963482
1510,10065.870391430295
1511,10064.077599586688
1512,10063.757846236227
1513,10064.856804353347
1514,10065.713619156524
1515,10066.041133510638
1516,10065.358165189264
1517,10067.996906430935
1518,10069.150191573619
1519,10069.642239205155
1520,10069.060163931257
1521,10073.236459494487
1522,10073.236459494487
1523,10073.236459494487
1524,10073.236459494487
1525,10073.236459494487
1526,10073.236459494487
1527,10073.236459494487
1528,10073.236459494487
1529,10073.236459494487
1530,10073.236459494487
1531,10073.236459494487
1532,10073.236459494487
1533,10073.236459494487
1534,10073.236459494487
1535,10073.236459494487
1536,10073.236459494487
1537,10073.236459494487
1538,10073.236459494487
1539,10073.236459494487
1540,10073.236459494487
1541,10073.236459494487
1542,10073.236459494487
1543,10073.236459494487
1544,10073.236459494487
1545,10073.236459494487
1546,10073.236459494487
1547,10073.236459494487
1548,10073.236459494487
1549,10073.236459494487
1550,10073.236459494487
1551,10073.236459494487
1552,10073.236459494487
1553,10073.236459494487
1554,10073.236459494487
1555,10073.236459494487
1556,10073.236459494487
1557,10073.236459494487
1558,10073.236459494487
1559,10073.236459494487
1560,10073.236459494487
1561,10073.236459494487
1562,10073.236459494487
1563,10073.236459494487
1564,10073.236459494487
1565,10073.236459494487
1566,10073.236459494487
1567,10073.236459494487
1568,10073.236459494487
1569,10073.236459494487
1570,10073.236459494487
1571,10073.236459494487
1572,10073.236459494487
1573,10073.236459494487
1574,10073.236459494487
1575,10073.236459494487
1576,10073.236459494487
1577,10073.236459494487
1578,10073.236459494487
1579,10073.236459494487
1580,10073.236459494487
1581,10073.236459494487
1582,10073.236459494487
1583,10073.236459494487
1584,10073.236459494487
1585,10073.236459494487
1586,10073.236459494487
1587,10073.236459494487
1588,10073.236459494487
1589,10073.236459494487
1590,10073.236459494487
1591,10073.236459494487
1592,10073.236459494487
1593,10073.236459494487
1594,10073.236459494487
1595,10073.236459494487
1596,10073.236459494487
1597,10073.236459494487
1598,10073.236459494487
1599,10073.236459494487
1600,10073.236459494487
1601,10073.236459494487
1602,10073.236459494487
1603,10073.236459494487
1604,10073.236459494487
1605,10073.236459494487
1606,10073.236459494487
1607,10073.236459494487
1608,10073.236459494487
1609,10073.236459494487
1610,10073.069388400874
1611,10074.86332731367
1612,10073.181900249063
1613,10074.912082447885
1614,10077.344838632067
1615,10075.702165648503
1616,10071.614235164292
1617,10072.475575868762
1618,10070.815401042148
1619,10067.107144242713
1620,10067.107144242713
1621,10067.107144242713
1622,10067.107144242713
1623,10067.107144242713
1624,10067.107144242713
1625,10067.107144242713
1626,10067.107144242713
1627,10067.107144242713
1628,10067.107144242713
1629,10067.107144242713
1630,10067.107144242713
1631,10067.107144242713
1632,10067.107144242713
1633,10067.107144242713
1634,10067.107144242713
1635,10067.107144242713
1636,10067.107144242713
1637,10067.107144242713
1638,10067.107144242713
1639,10067.107144242713
1640,10067.107144242713
1641,10067.107144242713
1642,10067.107144242713
1643,10067.107144242713
1644,10067.107144242713
1645,10067.107144242713
1646,10067.107144242713
1647,10067.107144242713
1648,10067.107144242713
1649,10067.107144242713
1650,10067.107144242713
1651,10067.107144242713
1652,10067.107144242713
1653,10067.107144242713
1654,10067.107144242713
1655,10067.107144242713
1656,10067.107144242713
1657,10067.107144242713
1658,10067.107144242713
1659,10067.107144242713
1660,10067.107144242713
1661,10067.107144242713
1662,10067.107144242713
1663,10067.107144242713
1664,10067.107144242713
1665,10067.107144242713
1666,10067.107144242713
1667,10067.107144242713
1668,10067.107144242713
1669,10067.107144242713
1670,10067.107144242713
1671,10067.107144242713
1672,10067.107144242713
1673,10067.107144242713
1674,10067.107144242713
1675,10067.107144242713
1676,10067.107144242713
1677,10067.107144242713
1678,10067.107144242713
1679,10067.107144242713
1680,10067.107144242713
1681,10067.107144242713
1682,10067.107144242713
1683,10067.107144242713
1684,10067.107144242713
1685,10067.107144242713
1686,10067.107144242713
1687,10067.107144242713
1688,10067.107144242713
1689,10067.107144242713
1690,10067.107144242713
1691,10067.107144242713
1692,10067.107144242713
1693,10067.107144242713
1694,10067.107144242713
1695,10067.107144242713
1696,10067.107144242713
1697,10067.107144242713
1698,10067.107144242713
1699,10067.107144242713
1700,10067.107144242713
1701,10067.107144242713
1702,10067.107144242713
1703,10067.107144242713
1704,10067.107144242713
1705,10067.107144242713
1706,10067.107144242713
1707,10067.107144242713
1708,10067.107144242713
1709,10067.107144242713
1710,10067.107144242713
1711,10067.107144242713
1712,10067.107144242713
1713,10067.107144242713
1714,10067.107144242713
1715,10067.107144242713
1716,10067.107144242713
1717,10067.107144242713
1718,10067.107144242713
1719,10067.107144242713
1720,10067.107144242713
1721,10067.107144242713
1722,10067.107144242713
1723,10067.107144242713
1724,10067.107144242713
1725,10067.107144242713
1726,10067.107144242713
1727,10067.107144242713
1728,10067.107144242713
1729,10067.107144242713
1730,10067.107144242713
1731,10067.107144242713
1732,10067.107144242713
1733,10067.107144242713
1734,10067.107144242713
1735,10067.107144242713
1736,10067.107144242713
1737,10067.107144242713
1738,10067.107144242713
1739,10067.107144242713
1740,10067.107144242713
1741,10067.107144242713
1742,10067.107144242713
1743,10067.107144242713
1744,10067.107144242713
1745,10067.107144242713
1746,10067.107144242713
1747,10067.107144242713
1748,10067.107144242713
1749,10067.107144242713
1750,10067.107144242713
1751,10067.107144242713
1752,10067.107144242713
1753,10067.107144242713
1754,10067.107144242713
1755,10067.107144242713
1756,10067.107144242713
1757,10067.107144242713
1758,10067.107144242713
1759,10067.107144242713
1760,10067.107144242713
1761,10067.107144242713
1762,10067.107144242713
1763,10067.107144242713
1764,10067.107144242713
1765,10067.107144242713
1766,10067.107144242713
1767,10067.107144242713
1768,10067.107144242713
1769,10067.107144242713
1770,10067.107144242713
1771,10067.107144242713
1772,10067.107144242713
1773,10067.107144242713
1774,10067.107144242713
1775,10067.107144242713
1776,10067.107144242713
1777,10067.107144242713
1778,10067.107144242713
1779,10067.107144242713
1780,10067.107144242713
1781,10067.107144242713
1782,10067.107144242713
1783,10067.107144242713
1784,10067.107144242713
1785,10067.107144242713
1786,10067.107144242713
1787,10067.107144242713
1788,10067.107144242713
1789,10067.107144242713
1790,10067.107144242713
1791,10067.107144242713
1792,10067.107144242713
1793,10067.107144242713
1794,10067.107144242713
1795,10067.107144242713
1796,10067.107144242713
1797,10067.107144242713
1798,10067.107144242713
1799,10067.107144242713
1800,10067.107144242713
1801,10067.107144242713
1802,10067.107144242713
1803,10067.107144242713
1804,10067.107144242713
1805,10067.107144242713
1806,10067.107144242713
1807,10067.107144242713
1808,10067.107144242713
1809,10067.107144242713
1810,10067.107144242713
1811,10067.107144242713
1812,10067.107144242713
1813,10067.107144242713
1814,10067.107144242713
1815,10067.107144242713
1816,10067.107144242713
1817,10067.107144242713
1818,10067.107144242713
1819,10067.107144242713
1820,10067.107144242713
1821,10067.107144242713
1822,10067.107144242713
1823,10067.107144242713
1824,10067.107144242713
1825,10067.107144242713
1826,10067.107144242713
1827,10067.107144242713
1828,10067.107144242713
1829,10067.107144242713
1830,10067.107144242713
1831,10067.107144242713
1832,10067.107144242713
1833,10067.107144242713
1834,10067.107144242713
1835,10067.107144242713
1836,10067.107144242713
1837,10067.107144242713
1838,10067.107144242713
1839,10067.107144242713
1840,10067.107144242713
1841,10067.107144242713
1842,10067.107144242713
1843,10067.107144242713
1844,10067.107144242713
1845,10067.107144242713
1846,10067.107144242713
1847,10067.107144242713
1848,10067.107144242713
1849,10067.107144242713
1850,10067.107144242713
1851,10067.107144242713
1852,10067.107144242713
1853,10067.107144242713
1854,10067.107144242713
1855,10067.107144242713
1856,10067.107144242713
1857,10067.107144242713
1858,10067.107144242713
1859,10067.107144242713
1860,10067.107144242713
1861,10067.107144242713
1862,10067.107144242713
1863,10067.107144242713
1864,10067.107144242713
1865,10067.107144242713
1866,10067.107144242713
1867,10067.107144242713
1868,10067.107144242713
1869,10067.107144242713
1870,10067.107144242713
1871,10067.107144242713
1872,10067.107144242713
1873,10067.107144242713
1874,10067.107144242713
1875,10067.107144242713
1876,10067.107144242713
1877,10067.107144242713
1878,10067.107144242713
1879,10067.107144242713
1880,10067.107144242713
1881,10067.107144242713
1882,10067.107144242713
1883,10067.107144242713
1884,10067.107144242713
1885,10067.107144242713
1886,10067.107144242713
1887,10067.107144242713
1888,10067.107144242713
1889,10066.910456307469
1890,10067.438353464204
1891,10070.337937902743
1892,10070.337937902743
1893,10070.337937902743
1894,10070.337937902743
1895,10070.337937902743
1896,10070.337937902743
1897,10070.337937902743
1898,10070.337937902743
1899,10070.337937902743
1900,10070.337937902743
1901,10070.337937902743
1902,10070.337937902743
1903,10070.337937902743
1904,10070.337937902743
1905,10070.337937902743
1906,10070.337937902743
1907,10070.337937902743
1908,10070.337937902743
1909,10070.337937902743
1910,10070.337937902743
1911,10070.337937902743
1912,10070.337937902743
1913,10070.337937902743
1914,10070.337937902743
1915,10070.337937902743
1916,10070.337937902743
1917,10070.337937902743
1918,10070.337937902743
1919,10070.337937902743
1920,10070.337937902743
1921,10070.337937902743
1922,10070.337937902743
1923,10070.337937902743
1924,10070.337937902743
1925,10070.337937902743
1926,10070.337937902743
1927,10070.337937902743
1928,10070.337937902743
1929,10070.337937902743
1930,10070.337937902743
1931,10070.337937902743
1932,10070.337937902743
1933,10070.337937902743
1934,10070.337937902743
1935,10070.337937902743
1936,10070.337937902743
1937,10070.337937902743
1938,10070.337937902743
1939,10070.337937902743
1940,10070.337937902743
1941,10070.337937902743
1942,10070.337937902743
1943,10070.337937902743
1944,10070.337937902743
1945,10070.337937902743
1946,10070.337937902743
1947,10070.337937902743
1948,10070.337937902743
1949,10070.337937902743
1950,10070.337937902743
1951,10070.337937902743
1952,10070.337937902743
1953,10070.337937902743
1954,10070.337937902743
1955,10070.337937902743
1956,10070.337937902743
1957,10070.337937902743
1958,10070.337937902743
1959,10070.337937902743
1960,10070.337937902743
1961,10070.337937902743
1962,10070.337937902743
1963,10070.337937902743
1964,10070.337937902743
1965,10070.337937902743
1966,10070.337937902743
1967,10070.337937902743
1968,10070.337937902743
1969,10070.337937902743
1970,10070.337937902743
1971,10070.337937902743
1972,10070.337937902743
1973,10070.337937902743
1974,10070.337937902743
1975,10070.337937902743
1976,10070.337937902743
1977,10070.337937902743
1978,10070.337937902743
1979,10070.337937902743
1980,10070.337937902743
1981,10070.337937902743
1982,10070.337937902743
1983,10070.337937902743
1984,10070.337937902743
1985,10070.337937902743
1986,10070.337937902743
1987,10070.337937902743
1988,10070.337937902743
1989,10070.337937902743
1990,10070.337937902743
1991,10070.337937902743
1992,10070.337937902743
1993,10070.337937902743
1994,10070.337937902743
1995,10070.337937902743
1996,10070.337937902743
1997,10070.337937902743
1998,10070.337937902743
1999,10070.337937902743
2000,10070.337937902743
2001,10070.337937902743
2002,10070.337937902743
2003,10070.337937902743
2004,10070.337937902743
2005,10070.337937902743
2006,10070.337937902743
2007,10070.337937902743
2008,10070.337937902743
2009,10070.337937902743
2010,10070.337937902743
2011,10070.337937902743
2012,10070.337937902743
2013,10070.337937902743
2014,10070.337937902743
2015,10070.337937902743
2016,10070.337937902743
2017,10070.337937902743
2018,10070.337937902743
2019,10070.337937902743
2020,10070.337937902743
2021,10070.337937902743
2022,10070.337937902743
2023,10070.337937902743
2024,10070.337937902743
2025,10070.337937902743
2026,10070.337937902743
2027,10070.337937902743
2028,10070.337937902743
2029,10070.337937902743
2030,10070.337937902743
2031,10070.337937902743
2032,10070.337937902743
2033,10070.337937902743
2034,10070.337937902743
2035,10070.337937902743
2036,10070.337937902743
2037,10070.337937902743
2038,10070.337937902743
2039,10070.337937902743
2040,10070.337937902743
2041,10070.337937902743
2042,10070.337937902743
2043,10070.337937902743
2044,10070.337937902743
2045,10070.337937902743
2046,10070.337937902743
2047,10070.337937902743
2048,10070.337937902743
2049,10070.337937902743
2050,10070.337937902743
2051,10070.337937902743
2052,10070.337937902743
2053,10070.337937902743
2054,10070.337937902743
2055,10070.337937902743
2056,10070.337937902743
2057,10070.337937902743
2058,10070.337937902743
2059,10070.337937902743
2060,10070.337937902743
2061,10070.337937902743
2062,10070.337937902743
2063,10070.337937902743
2064,10070.337937902743
2065,10070.337937902743
2066,10070.337937902743
2067,10070.337937902743
2068,10070.337937902743
2069,10070.337937902743
2070,10070.337937902743
2071,10070.337937902743
2072,10070.337937902743
2073,10070.337937902743
2074,10070.337937902743
2075,10070.337937902743
2076,10070.337937902743
2077,10070.337937902743
2078,10070.337937902743
2079,10070.337937902743
2080,10070.337937902743
2081,10070.337937902743
2082,10070.337937902743
2083,10070.337937902743
2084,10070.337937902743
2085,10070.337937902743
2086,10070.337937902743
2087,10070.337937902743
2088,10070.337937902743
2089,10070.337937902743
2090,10070.337937902743
2091,10070.337937902743
2092,10070.337937902743
2093,10070.337937902743
2094,10070.337937902743
2095,10070.337937902743
2096,10070.337937902743
2097,10070.337937902743
2098,10070.337937902743
2099,10070.337937902743
2100,10070.337937902743
2101,10070.337937902743
2102,10070.337937902743
2103,10070.337937902743
2104,10070.337937902743
2105,10070.337937902743
2106,10070.337937902743
2107,10070.337937902743
2108,10070.337937902743
2109,10070.337937902743
2110,10070.337937902743
2111,10070.337937902743
2112,10070.337937902743
2113,10070.337937902743
2114,10070.337937902743
2115,10070.337937902743
2116,10070.337937902743
2117,10070.337937902743
2118,10070.337937902743
2119,10070.337937902743
2120,10070.337937902743
2121,10070.337937902743
2122,10070.337937902743
2123,10070.337937902743
2124,10070.337937902743
2125,10070.337937902743
2126,10070.337937902743
2127,10070.337937902743
2128,10070.337937902743
2129,10070.337937902743
2130,10070.337937902743
2131,10070.337937902743
2132,10070.337937902743
2133,10070.337937902743
2134,10070.337937902743
2135,10070.337937902743
2136,10070.337937902743
2137,10070.337937902743
2138,10070.337937902743
2139,10070.337937902743
2140,10070.337937902743
2141,10070.337937902743
2142,10070.337937902743
2143,10070.337937902743
2144,10070.337937902743
2145,10070.337937902743
2146,10070.337937902743
2147,10070.337937902743
2148,10070.337937902743
2149,10070.337937902743
2150,10070.337937902743
2151,10070.337937902743
2152,10070.337937902743
2153,10070.337937902743
2154,10070.337937902743
2155,10070.337937902743
2156,10070.337937902743
2157,10070.337937902743
2158,10070.337937902743
2159,10070.337937902743
2160,10070.337937902743
2161,10070.337937902743
2162,10070.337937902743
2163,10070.337937902743
2164,10070.337937902743
2165,10070.337937902743
2166,10070.337937902743
2167,10070.337937902743
2168,10070.337937902743
2169,10070.337937902743
2170,10070.337937902743
2171,10070.337937902743
2172,10070.337937902743
2173,10070.337937902743
2174,10070.337937902743
2175,10070.337937902743
2176,10070.337937902743
2177,10070.337937902743
2178,10070.337937902743
2179,10070.337937902743
2180,10070.337937902743
2181,10070.337937902743
2182,10070.337937902743
2183,10070.337937902743
2184,10070.337937902743
2185,10070.337937902743
2186,10070.337937902743
2187,10070.337937902743
2188,10070.337937902743
2189,10070.337937902743
2190,10070.337937902743
2191,10070.337937902743
2192,10070.337937902743
2193,10070.337937902743
2194,10070.337937902743
2195,10070.337937902743
2196,10070.337937902743
2197,10070.337937902743
2198,10070.337937902743
2199,10070.337937902743
2200,10070.337937902743
2201,10070.337937902743
2202,10070.337937902743
2203,10070.337937902743
2204,10070.337937902743
2205,10070.337937902743
2206,10070.337937902743
2207,10070.337937902743
2208,10070.337937902743
2209,10070.337937902743
2210,10070.337937902743
2211,10070.337937902743
2212,10070.337937902743
2213,10070.337937902743
2214,10070.337937902743
2215,10070.337937902743
2216,10070.337937902743
2217,10070.337937902743
2218,10070.337937902743
2219,10070.337937902743
2220,10070.337937902743
2221,10070.337937902743
2222,10070.337937902743
2223,10070.337937902743
2224,10070.337937902743
2225,10070.337937902743
2226,10070.337937902743
2227,10070.337937902743
2228,10070.337937902743
2229,10070.337937902743
2230,10070.337937902743
2231,10070.337937902743
2232,10070.337937902743
2233,10070.337937902743
2234,10070.337937902743
2235,10070.337937902743
2236,10070.337937902743
2237,10070.337937902743
2238,10070.337937902743
2239,10070.337937902743
2240,10070.337937902743
2241,10070.337937902743
2242,10070.337937902743
2243,10070.337937902743
2244,10070.337937902743
2245,10070.337937902743
2246,10070.337937902743
2247,10070.337937902743
2248,10070.337937902743
2249,10070.337937902743
2250,10070.337937902743
2251,10070.337937902743
2252,10070.337937902743
2253,10070.337937902743
2254,10070.337937902743
2255,10070.337937902743
2256,10070.337937902743
2257,10070.337937902743
2258,10070.337937902743
2259,10070.337937902743
2260,10070.337937902743
2261,10070.337937902743
2262,10070.337937902743
2263,10070.337937902743
2264,10070.337937902743
2265,10070.337937902743
2266,10070.337937902743
2267,10070.337937902743
2268,10070.337937902743
2269,10070.337937902743
2270,10070.337937902743
2271,10070.337937902743
2272,10070.337937902743
2273,10070.337937902743
2274,10070.337937902743
2275,10070.337937902743
2276,10070.337937902743
2277,10070.337937902743
2278,10070.337937902743
2279,10070.337937902743
2280,10070.337937902743
2281,10070.337937902743
2282,10070.337937902743
2283,10070.337937902743
2284,10070.337937902743
2285,10070.337937902743
2286,10070.337937902743
2287,10070.337937902743
2288,10070.337937902743
2289,10070.337937902743
2290,10070.337937902743
2291,10070.337937902743
2292,10070.337937902743
2293,10070.337937902743
2294,10070.337937902743
2295,10070.337937902743
2296,10070.337937902743
2297,10070.337937902743
2298,10070.337937902743
2299,10070.337937902743
2300,10070.337937902743
2301,10070.337937902743
2302,10070.337937902743
2303,10070.337937902743
2304,10070.337937902743
2305,10070.337937902743
2306,10070.337937902743
2307,10070.337937902743
2308,10070.337937902743
2309,10070.337937902743
2310,10070.337937902743
2311,10070.337937902743
2312,10070.337937902743
2313,10070.337937902743
2314,10070.337937902743
2315,10070.337937902743
2316,10070.337937902743
2317,10070.337937902743
2318,10070.337937902743
2319,10070.337937902743
2320,10070.337937902743
2321,10070.337937902743
2322,10070.337937902743
2323,10070.337937902743
2324,10070.337937902743
2325,10070.337937902743
2326,10070.337937902743
2327,10070.337937902743
2328,10070.337937902743
2329,10070.337937902743
2330,10070.337937902743
2331,10070.337937902743
2332,10070.337937902743
2333,10070.337937902743
2334,10070.337937902743
2335,10070.337937902743
2336,10070.337937902743
2337,10070.337937902743
2338,10070.337937902743
2339,10070.337937902743
2340,10070.337937902743
2341,10070.337937902743
2342,10070.337937902743
2343,10070.337937902743
2344,10070.337937902743
2345,10070.337937902743
2346,10070.337937902743
2347,10070.337937902743
2348,10070.337937902743
2349,10070.337937902743
2350,10070.337937902743
2351,10070.337937902743
2352,10070.337937902743
2353,10070.337937902743
2354,10070.337937902743
2355,10070.337937902743
2356,10070.337937902743
2357,10070.337937902743
2358,10070.337937902743
2359,10070.337937902743
2360,10070.337937902743
2361,10070.337937902743
2362,10070.337937902743
2363,10070.337937902743
2364,10070.337937902743
2365,10070.337937902743
2366,10070.337937902743
2367,10070.337937902743
2368,10070.337937902743
2369,10070.337937902743
2370,10070.337937902743
2371,10070.337937902743
2372,10070.337937902743
2373,10070.337937902743
2374,10070.337937902743
2375,10070.337937902743
2376,10070.337937902743
2377,10070.337937902743
2378,10070.337937902743
2379,10070.337937902743
2380,10070.337937902743
2381,10070.337937902743
2382,10070.337937902743
2383,10070.337937902743
2384,10070.337937902743
2385,10070.337937902743
2386,10070.337937902743
2387,10070.337937902743
2388,10070.337937902743
2389,10070.337937902743
2390,10070.337937902743
2391,10070.337937902743
2392,10070.337937902743
2393,10070.337937902743
2394,10070.337937902743
2395,10070.337937902743
2396,10070.337937902743
2397,10070.337937902743
2398,10070.337937902743
2399,10070.337937902743
2400,10070.337937902743
2401,10070.337937902743
2402,10070.337937902743
2403,10070.337937902743
2404,10070.337937902743
2405,10070.337937902743
2406,10070.337937902743
2407,10070.337937902743
2408,10070.337937902743
2409,10070.337937902743
2410,10070.337937902743
2411,10070.337937902743
2412,10070.337937902743
2413,10070.337937902743
2414,10070.337937902743
2415,10070.337937902743
2416,10070.337937902743
2417,10070.337937902743
2418,10070.337937902743
2419,10070.337937902743
2420,10070.337937902743
2421,10070.337937902743
2422,10070.337937902743
2423,10070.337937902743
2424,10070.337937902743
2425,10070.337937902743
2426,10070.337937902743
2427,10070.337937902743
2428,10070.337937902743
2429,10070.337937902743
2430,10070.337937902743
2431,10070.337937902743
2432,10070.337937902743
2433,10070.337937902743
2434,10070.337937902743
2435,10070.337937902743
2436,10070.337937902743
2437,10070.337937902743
2438,10070.337937902743
2439,10070.337937902743
2440,10070.337937902743
2441,10070.337937902743
2442,10070.337937902743
2443,10070.337937902743
2444,10070.337937902743
2445,10070.337937902743
2446,10070.337937902743
2447,10070.337937902743
2448,10070.337937902743
2449,10070.337937902743
2450,10070.337937902743
2451,10070.337937902743
2452,10070.337937902743
2453,10070.337937902743
2454,10070.337937902743
2455,10070.337937902743
2456,10070.337937902743
2457,10070.337937902743
2458,10070.337937902743
2459,10070.337937902743
2460,10070.337937902743
2461,10070.337937902743
2462,10070.337937902743
2463,10070.337937902743
2464,10070.337937902743
2465,10070.337937902743
2466,10070.337937902743
2467,10070.337937902743
2468,10070.337937902743
2469,10070.337937902743
2470,10070.337937902743
2471,10070.337937902743
2472,10070.337937902743
2473,10070.337937902743
2474,10070.337937902743
2475,10070.337937902743
2476,10070.337937902743
2477,10070.337937902743
2478,10070.337937902743
2479,10070.337937902743
2480,10070.337937902743
2481,10070.337937902743
2482,10070.337937902743
2483,10070.337937902743
2484,10070.337937902743
2485,10070.337937902743
2486,10070.337937902743
2487,10070.337937902743
2488,10070.337937902743
2489,10070.337937902743
2490,10070.337937902743
2491,10070.337937902743
2492,10070.337937902743
2493,10070.337937902743
2494,10070.337937902743
2495,10070.337937902743
2496,10070.337937902743
2497,10070.337937902743
2498,10070.337937902743
2499,10070.337937902743
2500,10070.337937902743
2501,10070.337937902743
2502,10070.337937902743
2503,10070.337937902743
2504,10070.337937902743
2505,10070.337937902743
2506,10070.337937902743
2507,10070.337937902743
2508,10070.337937902743
2509,10070.337937902743
2510,10070.337937902743
2511,10070.337937902743
2512,10070.337937902743
2513,10070.337937902743
2514,10070.337937902743
2515,10070.337937902743
2516,10070.337937902743
2517,10070.337937902743
2518,10070.337937902743
2519,10070.337937902743
2520,10070.337937902743
2521,10070.337937902743
2522,10070.337937902743
2523,10070.337937902743
2524,10070.337937902743
2525,10070.337937902743
2526,10070.337937902743
2527,10070.337937902743
2528,10070.337937902743
2529,10070.337937902743
2530,10070.337937902743
2531,10070.337937902743
2532,10070.337937902743
2533,10070.337937902743
2534,10070.337937902743
2535,10070.337937902743
2536,10070.337937902743
2537,10070.337937902743
2538,10070.337937902743
2539,10070.337937902743
2540,10070.337937902743
2541,10070.337937902743
2542,10070.337937902743
2543,10070.337937902743
2544,10070.337937902743
2545,10070.337937902743
2546,10070.337937902743
2547,10070.337937902743
2548,10070.337937902743
2549,10070.337937902743
2550,10070.337937902743
2551,10070.337937902743
2552,10070.337937902743
2553,10070.337937902743
2554,10070.337937902743
2555,10070.337937902743
2556,10070.337937902743
2557,10070.337937902743
2558,10070.337937902743
2559,10070.337937902743
2560,10070.337937902743
2561,10070.337937902743
2562,10070.337937902743
2563,10070.337937902743
2564,10070.337937902743
2565,10070.337937902743
2566,10070.337937902743
2567,10070.337937902743
2568,10070.337937902743
2569,10070.337937902743
2570,10070.337937902743
2571,10070.337937902743
2572,10070.337937902743
2573,10070.337937902743
2574,10070.337937902743
2575,10070.337937902743
2576,10070.337937902743
2577,10070.337937902743
2578,10070.337937902743
2579,10070.337937902743
2580,10070.337937902743
2581,10070.337937902743
2582,10070.337937902743
2583,10070.337937902743
2584,10070.337937902743
2585,10070.337937902743
2586,10070.337937902743
2587,10070.337937902743
2588,10070.337937902743
2589,10070.337937902743
2590,10070.337937902743
2591,10070.337937902743
2592,10070.337937902743
2593,10070.337937902743
2594,10070.337937902743
2595,10070.337937902743
2596,10070.337937902743
2597,10070.337937902743
2598,10070.337937902743
2599,10070.337937902743
2600,10070.337937902743
2601,10070.337937902743
2602,10070.337937902743
2603,10070.337937902743
2604,10070.337937902743
2605,10070.337937902743
2606,10070.337937902743
2607,10070.337937902743
2608,10070.337937902743
2609,10070.337937902743
2610,10070.337937902743
2611,10070.337937902743
2612,10070.337937902743
2613,10070.337937902743
2614,10070.337937902743
2615,10070.337937902743
2616,10070.337937902743
2617,10070.337937902743
2618,10070.337937902743
2619,10070.337937902743
2620,10070.337937902743
2621,10070.337937902743
2622,10070.337937902743
2623,10070.337937902743
2624,10070.337937902743
2625,10070.337937902743
2626,10070.337937902743
2627,10070.337937902743
2628,10070.337937902743
2629,10070.337937902743
2630,10070.337937902743
2631,10070.337937902743
2632,10070.337937902743
2633,10070.337937902743
2634,10070.337937902743
2635,10070.337937902743
2636,10070.337937902743
2637,10070.337937902743
2638,10070.337937902743
2639,10070.337937902743
2640,10070.337937902743
2641,10070.337937902743
2642,10070.337937902743
2643,10070.337937902743
2644,10070.337937902743
2645,10070.337937902743
2646,10070.337937902743
2647,10070.337937902743
2648,10070.337937902743
2649,10070.337937902743
2650,10070.337937902743
2651,10070.337937902743
2652,10070.337937902743
2653,10070.337937902743
2654,10070.337937902743
2655,10070.337937902743
2656,10070.337937902743
2657,10070.337937902743
2658,10070.337937902743
2659,10070.337937902743
2660,10070.337937902743
2661,10070.337937902743
2662,10070.337937902743
2663,10070.337937902743
2664,10070.337937902743
2665,10070.337937902743
2666,10070.337937902743
2667,10070.337937902743
2668,10070.337937902743
2669,10070.337937902743
2670,10070.337937902743
2671,10070.337937902743
2672,10070.337937902743
2673,10070.337937902743
2674,10070.337937902743
2675,10070.337937902743
2676,10070.337937902743
2677,10070.337937902743
2678,10070.337937902743
2679,10070.337937902743
2680,10070.337937902743
2681,10070.337937902743
2682,10070.337937902743
2683,10070.337937902743
2684,10070.337937902743
2685,10070.337937902743
2686,10070.337937902743
2687,10070.337937902743
2688,10070.337937902743
2689,10070.337937902743
2690,10070.337937902743
2691,10070.337937902743
2692,10070.337937902743
2693,10070.337937902743
2694,10070.337937902743
2695,10070.337937902743
2696,10070.337937902743
2697,10070.337937902743
2698,10070.337937902743
2699,10070.337937902743
2700,10070.337937902743
2701,10070.337937902743
2702,10070.337937902743
2703,10070.337937902743
2704,10070.337937902743
2705,10070.337937902743
2706,10070.337937902743
2707,10070.337937902743
2708,10070.337937902743
2709,10070.337937902743
2710,10070.337937902743
2711,10070.337937902743
2712,10070.337937902743
2713,10070.337937902743
2714,10070.337937902743
2715,10070.337937902743
2716,10070.337937902743
2717,10070.337937902743
2718,10070.337937902743
2719,10070.337937902743
2720,10070.337937902743
2721,10070.337937902743
2722,10070.337937902743
